date,ADA-USD,BNB-USD,BTC-USD,BUSD-USD,DOGE-USD,DOT-USD,ETH-USD,LTC-USD,MATIC-USD,SHIB-USD,SOL-USD,TRX-USD,USDC-USD,USDT-USD,XRP-USD,ada_usd_0,bnb_usd_0,btc_usd_0,busd_usd_0,doge_usd_0,dot_usd_0,eth_usd_0,ltc_usd_0,matic_usd_0,shib_usd_0,sol_usd_0,trx_usd_0,usdc_usd_0,usdt_usd_0,xrp_usd_0,Crude Oil,Gold,S&P 500,13 Week Treasury Bill,RSI,MACD,MACD_Signal,MACD_Histogram,%K,%D
12/14/2022,-1.523703312,-1.377389165,0.192893064,0.018796335,-2.70391997,-1.176990241,-0.853311626,-2.445636393,-2.199257924,0.0,2.191650774,2.239896584,-0.015400963,0.008797109,-2.223463348,-0.6252531,-0.9041861,-0.5391979,0.0046021,-1.01721,-0.6854801,-0.6210607,-1.085627,-1.206532,-1.046762,-1.226756,-0.3010956,-0.0032401,-0.00516689,-0.7597591,2.476054198,-0.353456179,-0.607111662,-0.661323973,59.34476667116753,29.935718491804437,-133.56320948828665,163.49892798009108,67.92795732945359,81.34847441953274
12/15/2022,-2.60824732,-3.783062865,-2.562838102,-0.042699124,-4.378545633,0.218968347,-3.337277794,-4.249824519,-2.848180987,0.0,-0.845219037,0.193826141,0.003504762,-0.002705803,-2.138830425,-3.98186,-3.752211,-3.638047,0.0122912,-4.179972,-3.987073,-4.724314,-3.816406,-5.291944,-4.689763,-5.144929,-2.913275,-4.73e-06,-0.00683842,-3.378486,-1.525550381,-1.690561045,-2.52374779,-0.166013789,51.78172826987084,36.369795137794426,-99.57660856307044,135.94640370086486,39.178402644736806,65.6952351135705
12/16/2022,-12.82380107,-11.05964964,-4.218980898,0.043295019,-10.94053568,-11.56430167,-8.062686389,-8.67206319,-9.828331695,-11.77830736,-13.37120181,-5.18652764,-0.011402847,0.007902647,-7.192395787,-2.126682,-1.057811,-1.701299,0.00876545,-1.700628,-2.290294,-2.383079,-1.398725,-1.998926,-1.673711,-2.63315,-1.006499,0.00533607,-0.000752926,-1.252148,-2.420330481,0.717655525,-1.120023995,-1.193894657,42.499319026765,-16.230695361929975,-82.90742592284235,66.67673056091238,3.621070133521681,36.90914336923738
12/17/2022,1.065983197,4.769902604,0.882757235,-0.067799818,4.285201363,1.163296819,1.68821369,-2.085485258,2.524674269,0.0,1.920026988,3.55424558,0.011903518,0.000405247,0.79853841,0.1044344,0.1185524,-0.0305751,-0.00173692,0.01985,0.3042834,0.0560991,0.2863688,0.3438921,-0.0915402,-0.1210393,0.111137,-0.000258994,-0.0021432,0.2338728,0.0,0.0,0.0,0.0,44.69608182326306,-45.48198964533731,-75.42233866734135,29.940349022004042,12.134443141482516,18.311305306580355
12/18/2022,-0.211911306,3.495335018,-0.221233117,0.051709419,-0.792877513,-0.995259744,-0.289466863,-0.623504301,-0.279512024,11.77830736,-0.732690819,-1.993460949,-0.025907015,-0.000607871,-1.287813897,-0.0164998,-0.0534538,-0.0402352,0.00150556,-0.0713845,-0.0431798,-0.0512073,0.0125915,-0.0430638,-0.0553638,0.0238561,-0.0711118,0.000382621,-7.09e-05,-0.0527414,0.0,0.0,0.0,0.0,44.23842647306625,-70.84211651672013,-74.5062942372171,3.66417772049698,9.993793094902566,8.583102123302274
12/19/2022,-5.158686328,-4.269976818,-1.917645189,-0.016206244,-9.618921938,-4.090704866,-1.454360911,-1.896447733,-5.180017396,-11.77830736,-3.947521193,-0.290449395,0.042999824,-0.007497384,-3.308777415,-1.210684,-1.116002,-1.084682,7.78e-05,-1.403081,-1.268854,-1.36062,-1.308499,-1.668452,-1.353482,-1.674803,-0.712687,-0.000449133,-0.00395809,-1.044936,1.204191037,-0.128576973,-0.904832894,0.0,40.416417065602204,-115.29504792288571,-82.66404497435083,-32.631002948534885,2.163251773215546,8.097162669866895
12/20/2022,2.368702378,4.503879865,2.798870508,0.012797131,4.791708697,2.969898542,4.200799338,3.726504037,3.795184249,0.0,2.873504934,2.491457265,-0.019995539,0.003099146,3.052363566,-0.0405956,0.6744091,0.3623594,-0.001897,0.2621376,-0.2856208,0.3481045,0.1315132,0.395101,0.5753009,-0.1116336,0.4796946,0.00518521,-0.000140733,0.1993854,1.18985262,1.56513759,0.10368007,1.59660037,47.56809617244978,-111.58529278044807,-88.44829453557028,-23.136998244877788,26.461644234074623,12.872896367397596
12/21/2022,-2.285707789,-2.2892332,-0.526450942,-0.045002839,-1.690320504,-2.894249021,-0.337567189,-0.541386803,-1.212677141,0.0,-1.241576091,-0.251299169,0.010495922,-0.003397145,-0.964354127,2.936531,1.950902,2.306675,-0.00414868,2.589928,3.137433,3.136993,2.338895,3.297323,2.587789,3.155777,1.701387,-0.00248643,0.00150941,2.120515,2.850309055,0.0,1.475854867,-0.592772229,46.42646035697494,-114.48849232377324,-93.65633409321089,-20.832158230562356,21.839180995116156,16.82135900080213
12/22/2022,1.322034329,-0.063567743,0.076121541,0.099391741,4.365894951,1.053854576,0.37685603,1.155937137,0.343928985,0.0,-2.793682967,1.277202906,0.001406525,-0.006603904,1.029299267,-2.342269,-2.541462,-2.190349,0.00354418,-2.5971,-2.405692,-2.826438,-2.487326,-3.458218,-2.916258,-2.701262,-1.963495,-0.00410411,-0.00370839,-2.239048,-1.027102441,-1.604298985,-1.45571425,0.071324367,46.62548266361684,-114.43675433978206,-97.81241814252513,-16.624336197256923,22.506056494738832,23.602293907976556
12/23/2022,1.12647117,0.104688135,-0.198580843,-0.043780506,0.210255988,-1.234006234,0.162183625,-0.575254359,0.377053192,0.0,-0.07347593,-2.397462105,-0.007605005,-0.002998126,1.327817078,1.731416,1.250471,1.250948,-8.85e-05,1.599584,1.80133,1.685672,1.41985,1.838892,1.80359,1.676225,1.066119,0.00451047,0.00223991,1.397458,2.636255509,0.496806646,0.585095227,-0.357108897,46.144181440787456,-115.75558012195688,-101.40105053841148,-14.3545295835454,20.76742043159263,21.70421930714922
12/24/2022,-0.023518005,-0.61642402,0.301995615,0.009498923,0.670644794,-0.410452922,0.081033266,0.00389743,-0.343635809,0.0,-2.943680728,0.928638981,0.001203966,0.001102701,-0.592823508,-0.0980845,-0.1341278,-0.0273077,-0.00431041,-0.0590161,-0.233585,-0.0672863,-0.195829,-0.2018363,-0.1526428,0.0468988,-0.1464756,-0.00331354,-0.00047323,-0.1844708,0.0,0.0,0.0,0.0,47.03998817958201,-111.41705649549112,-103.40425172982742,-8.012804765663702,23.4128525835959,22.22877650330914
12/25/2022,-0.037787449,-0.612590759,-0.034250967,-0.000405205,-2.2084205,0.878061379,-0.179215157,5.085483871,-0.108223817,0.0,-0.493800937,0.131437248,0.00359989,-0.004899661,-1.656844493,-0.0083794,0.0123267,0.016678,0.00259305,-0.0010052,0.00142155,0.013278,0.00350122,-0.033578,0.0395802,-0.0332851,0.0496525,0.00132847,0.000452793,0.0154126,0.0,0.0,0.0,0.0,46.94448794781668,-107.2084657597079,-104.16509453580352,-3.043371223904387,23.112417899154025,22.430896971447538
12/26/2022,2.29798992,0.433699405,0.460985598,-0.001299052,-0.222758875,1.743088483,0.655156672,2.113834887,2.285740286,0.0,-0.716406609,-0.479125448,0.002097889,0.005197686,5.430515607,-0.00152056,0.00548927,-0.000177556,-0.00140499,0.0133565,0.00338266,0.00265619,-0.011964,0.0194123,-0.0119405,-0.00194182,-0.00967017,-0.000544982,-0.000116236,-0.00351868,0.0,0.0,0.0,0.0,48.464237933056715,-96.48165556632011,-102.62840674190684,6.146751175586729,27.164624782098404,24.56329842161613
12/27/2022,-1.8746293,0.977357542,-1.204824687,-0.011894857,-2.754557211,-2.026841469,-1.16264421,-2.778346043,-0.925199797,0.0,-1.975595772,-0.820927509,0.006603296,-0.014502934,0.654903007,-1.051478,-0.2583745,-0.5392374,-0.000177966,-0.8198161,-1.320904,-0.8290312,-0.8175203,-0.8749759,-0.5137889,-1.149657,-0.1718208,0.00213982,-0.0013901,-0.651108,-0.037712968,1.046899308,-0.405784403,0.047695086,44.860801499523696,-103.14223857786783,-102.73117310909905,-0.4110654687687827,16.61310236950822,22.296715016920235
12/28/2022,-4.715188973,-1.000442254,-0.98950503,0.006591213,-4.640506358,-4.516554437,-1.898321826,-3.56673818,-2.919794138,0.0,-12.77587906,0.072054882,0.001597122,-0.016401043,-3.200410801,-2.19845,-1.602742,-1.74035,0.00157682,-2.153626,-2.072984,-2.21076,-1.854951,-2.480552,-2.426766,-2.857299,-1.287486,0.000907922,-0.00533426,-1.641327,-0.719291009,-0.38093315,-1.209347044,3.351999023,42.12107047541141,-120.31584291936088,-106.24810707115142,-14.067735848209452,10.660966148793223,18.146231100133303
12/29/2022,-1.720992619,0.95300189,0.540864483,0.051284576,0.934791956,0.65330299,0.970850837,0.61914655,-0.69374317,0.0,-1.073019194,-0.242235773,-0.004696087,0.004900921,-3.913979156,2.733963,2.443928,2.295395,0.00311161,2.954016,2.857315,2.926708,2.81735,3.66077,3.001658,3.333961,1.716175,0.00298553,0.00695018,2.33942,-0.711743671,0.639577386,1.731063431,-0.996179787,44.125248032748445,-125.238723110906,-110.04623027910235,-15.192492831803648,22.052336666178704,16.442135061493403
12/30/2022,0.578725249,-0.284606699,-0.239169588,-0.060474252,-3.784001732,0.299931444,-0.196811222,1.844955011,-2.195995069,0.0,2.338771641,0.664277373,-0.001704472,-0.007601896,0.631226628,-0.1511954,-0.3721715,-0.1575398,-0.0108452,-0.4983353,-0.2582724,-0.118394,-0.5933891,-0.470474,-0.2147744,-0.1588553,-0.00915473,-0.004823,-0.00368301,-0.3522276,2.344744464,0.010988743,-0.254397565,-0.818235919,43.408368730489066,-130.83986619561256,-114.2049574624044,-16.634908733208164,33.252012376033186,21.988438397001726
12/31/2022,0.369495607,0.231637532,-0.332366565,0.012288469,2.725519795,-0.20033319,-0.205471167,2.902121759,-0.265422399,0.0,0.815096177,0.231461237,-0.009202267,0.001502538,-1.485683622,-0.0331829,-0.0715206,0.0377435,0.00850002,-0.0121038,-0.1235923,-0.0128326,-0.0432981,-0.1409948,-0.0629398,-0.1374638,-0.0725992,0.0025398,0.000802059,-0.0717152,0.0,0.0,0.0,0.0,42.38086414673429,-138.1318049663023,-118.99032696318399,-19.14147800311831,24.292094713502454,26.532147918571468
1/1/2023,1.332045756,-0.902057734,0.467760631,0.011500448,-0.098207121,1.289343326,0.349797279,1.16389616,0.191764594,0.0,0.211945648,0.585443379,-0.003594121,0.001800631,-0.343607111,0.012968,0.0498333,0.00703959,-0.00426568,0.0661704,0.0399697,0.0146049,-0.00855682,0.0716004,0.0392239,0.0204715,0.0199938,-0.00102565,0.000125252,0.0269649,0.0,0.0,0.0,0.0,44.37770932888899,-136.0816749935766,-122.40859656926253,-13.67307842431407,36.91050247457132,31.48486985470234
1/2/2023,1.611233545,0.57137311,0.380570068,-0.023598201,1.734955592,2.676353475,1.133614626,5.55783972,2.710276399,0.0,12.16067901,0.612852264,-0.000405315,0.007899736,2.849819649,0.00328449,-0.0119339,-0.00316383,0.00167037,-0.0292274,-0.00704013,-0.00817402,2.28e-05,-0.019773,-0.00131272,-0.0078955,0.00990826,0.000369079,-0.000192416,-0.00109249,0.0,0.0,0.0,0.0,46.02366702244333,-127.86785749365299,-123.50044875414063,-4.367408739512356,46.3178776707624,35.840158286278744
1/3/2023,-0.40740126,0.243032551,-0.05162549,0.017806431,-1.389521313,0.776370668,0.010059323,0.983375037,-0.09930487,0.0,16.86626771,-0.589145593,0.010901216,-0.001198335,-1.366904403,-1.960688,-0.4620671,-1.043328,0.00329092,-1.190408,-2.281563,-1.649758,-1.086316,-1.37921,-1.086284,-1.729634,-0.6526374,0.0021017,0.00175045,-1.099953,-4.237547002,1.09308628,-0.400857248,-0.117442509,45.82523908615213,-120.66244619036661,-122.93284824138583,2.270402051019218,49.21963004158667,44.14933672897348
1/4/2023,5.719824704,5.141656804,1.093415396,0.006697449,3.854206242,2.312107381,3.378924703,-0.223542706,3.315255033,0.0,0.680138361,-0.184365631,-0.009393213,0.000399447,1.148044382,-0.2486605,1.058478,0.3584901,-0.00128385,0.5980464,0.00325728,0.3384754,0.8834797,1.094812,0.4622141,0.301661,0.3720867,0.00315942,0.00417807,0.5060221,-5.463071685,0.709554644,0.751069456,3.350977368,50.69882805093272,-99.01343776966678,-118.14896614704202,19.135528377375238,81.77565334054486,59.104387017631325
1/5/2023,0.530945268,-1.046223255,-0.157281772,-0.031798996,-2.330432328,-0.270958119,-0.485688803,-1.580819358,-2.23784951,0.0,-0.117547119,-1.976204143,0.001692751,-0.006600016,-2.844903465,-1.563434,-1.628224,-1.578402,-0.00309243,-2.089053,-1.231016,-1.7891,-1.639614,-2.113963,-2.119952,-2.174991,-1.0112,-0.00282453,-0.00767371,-1.366662,1.133043126,-0.97625244,-1.171386914,2.202832317,49.998792696825674,-83.03772158940774,-111.12671723551517,28.088995646107435,77.01006922371799,69.33511753528319
1/6/2023,3.487321931,1.334272003,0.682079224,0.025602084,1.277624866,1.471349793,1.503345814,2.318698977,1.346454955,0.0,0.790587843,-2.198759076,-0.000798689,0.004095996,1.935357774,3.458401,3.323911,3.168068,0.00199587,3.880992,3.34408,3.953176,3.521438,4.630746,4.145941,4.367133,2.292944,0.00638968,0.00940927,2.944336,0.135646355,1.58964701,2.258383559,-0.111224888,53.0353050410915,-60.38250606681686,-100.97787500177552,40.59536893495866,93.14069393028565,83.97547216484952
1/7/2023,-0.556722706,0.543292116,0.018340583,-0.001001076,-0.342797476,-0.430946054,-0.40326412,0.499937975,0.936399915,0.0,-3.258023047,-0.908985212,-0.003099449,0.015804084,-0.109447615,-0.3588884,-0.1880484,-0.1008414,-0.0118247,-0.3663683,-0.4373021,-0.1148212,-0.4936706,-0.3289762,-0.2558735,-0.0750407,-0.0268293,-0.00681039,-0.00174774,-0.3657895,0.0,0.0,0.0,0.0,53.11803892761732,-41.69653229764663,-89.12160646094975,47.42507416330312,93.6735595557668,87.94144090325683
1/8/2023,6.331752686,4.892900075,0.799308235,0.070051107,1.89138785,2.853270377,1.809803349,1.699205682,4.08482643,11.77830736,8.96306522,3.394319675,0.021396164,0.006103964,0.316119414,-0.0632509,-0.0383922,0.0129568,0.0080662,-0.1001717,-0.071523,-0.0127207,-0.0525036,-0.098257,-0.0229401,-0.1767611,0.0333891,0.0031133,0.000285883,-0.0498991,0.0,0.0,0.0,0.0,56.71175983502242,-15.727049987923237,-74.44269516634445,58.71564517842121,100.0,95.60475116201751
1/9/2023,7.150940649,-0.615455762,0.614858919,-0.119151866,2.922854645,1.936330731,2.620370236,5.100586275,0.458621908,0.0,12.96637549,1.495771068,-0.014994714,0.004196259,1.146403553,-0.0398767,0.0927029,0.0424085,-0.0050156,-0.0396147,-0.1282672,0.045613,-0.1535694,0.0281076,0.0974191,-0.1402366,0.1324405,-0.000462919,-0.00114285,-0.0324916,1.159043495,0.454923326,-0.076792733,-0.222821596,59.31373206462444,13.207423545198253,-56.91267142403591,70.12009496923417,80.29487442265865,91.32281132614185
1/10/2023,1.686728155,1.668467003,1.441813387,0.044893748,2.534128003,0.487727889,1.13217248,-1.057341289,1.671505372,0.0,-0.650723756,0.285171768,-0.005900762,0.010102487,0.542693977,1.246104,0.9068417,1.033134,-0.00138452,1.211889,1.37458,1.388703,1.112992,1.428517,1.125603,1.420109,0.6457242,0.000965022,0.00154001,0.9459128,0.654433712,-0.058754675,0.695399797,1.812610566,64.72379080834783,55.64851301080489,-34.40043453706775,90.04894754787264,96.42946584446082,92.24144675570652
1/11/2023,0.078417325,2.758975561,2.76211505,-0.020596647,0.543999543,4.203575807,3.769675589,3.859395666,3.99210314,0.0,0.999458017,3.063114618,0.014494987,-0.00810575,6.320557837,2.672923,1.766328,2.092481,-0.00788435,2.397255,2.73326,2.818418,2.020584,2.820544,2.578683,3.122025,1.507531,-0.00165593,0.00277514,1.872399,3.002914706,0.160162334,1.276757119,-0.219303356,72.44396370316588,127.2428263683505,-2.0717823559841015,129.31460872433462,100.0,92.24144675570652
1/12/2023,2.148412024,0.96563406,5.080318049,0.028998575,2.692687035,1.920985016,2.138863753,2.2277728,2.526600613,0.0,1.574565171,1.100391244,-0.005995616,0.007307124,0.277304895,0.3120895,0.550736,0.6166056,-0.00252206,0.4306152,-0.1359006,0.6351547,0.0642039,0.4244478,0.8669933,0.6320285,0.5579676,-0.000660676,0.0011098,0.1725523,1.258034189,1.108736567,0.341008491,-1.771916261,81.00709847526934,256.4474538408613,49.63206488338498,206.8153889574763,93.87781557455824,96.7690938063397
1/13/2023,4.741773162,2.036250098,5.36492128,-0.000595858,5.042227487,3.241075511,2.347259921,0.436215925,1.603702064,10.5360455,9.572018574,4.953114822,0.017497133,0.012193245,2.78782584,0.4607059,0.8521411,0.7953414,-0.00379473,0.5803607,0.2768541,0.9586076,0.3395941,0.8751442,0.9232787,0.4304615,0.8217343,0.00190048,-0.000564788,0.4687418,1.857874886,1.200886204,0.398889214,0.290081911,86.16038338768611,437.7155448011945,127.24876086694688,310.4667839342476,98.41162807697124,97.42981455050983
1/14/2023,1.942137105,3.843082238,5.219244056,0.015288597,3.359633644,10.91370473,6.603425849,1.692593501,7.105740013,0.0,28.21248662,3.058836108,-0.016293213,-0.005697147,2.467717431,-0.2170262,-0.1208656,-0.0467944,0.00210554,-0.2269507,-0.2632382,-0.0990069,-0.2706318,-0.162555,-0.2660759,-0.3489053,-0.050357,-0.000939699,-0.00112174,-0.2298199,0.0,0.0,0.0,0.0,89.35177118643783,659.8413336826379,233.7672754300851,426.07405825255285,97.82947425395683,96.70630596849544
1/15/2023,-0.621410872,-1.044109521,-0.456315278,-0.044191979,-1.37445345,-1.615579059,0.11424278,-0.511849128,-1.629026307,9.531021288,-5.842371375,0.774365034,-0.015807073,0.021690332,-2.707246729,-0.0303032,0.00568621,-0.00804385,0.000418418,-0.0278063,-0.0228998,-0.0280614,-0.0411221,0.00685413,0.00924227,-0.0910205,0.00627416,0.000804138,7.95e-05,-0.0225116,0.0,0.0,0.0,0.0,87.4084495838062,818.7337171802646,350.76056378012106,467.9731534001436,95.68404488065887,97.30838240386235
1/16/2023,-0.09366095,-1.021990268,1.373771995,0.013099929,-2.939532341,-1.998986305,1.556539452,-1.768199484,3.592382843,0.0,3.032502627,0.118607696,0.003600322,-0.024789335,0.439430802,-0.1609581,-0.1439337,-0.1630095,0.00160796,-0.0890084,-0.1115369,-0.2281552,-0.0314591,-0.131243,-0.2316226,-0.0992738,-0.2081669,-0.000748452,0.000736123,-0.1009444,-1.272781522,-0.313250748,0.0,0.0,88.24141358196908,956.9326407005647,471.9949791642098,484.9376615363549,95.96408083049684,96.49253332170422
1/17/2023,-1.22996134,0.275636153,-0.038332438,0.038288679,-0.785029715,2.47200846,-0.571597267,1.483807148,-2.330049455,0.0,-2.985483113,-1.134071925,-0.015200918,-0.002300476,0.293171003,0.1512556,-0.1966134,-0.0768591,-0.00233944,-0.1341637,0.2424299,0.0111433,-0.1046904,-0.1332442,-0.0768695,-0.0446815,-0.00539858,-0.000271822,-0.00186211,0.00171757,1.672681696,-0.272283825,-0.203255543,0.111348736,88.0651818206512,1053.6557219834176,588.3271277280514,465.32859425536617,94.1910157575698,95.2797138229085
1/18/2023,-5.629231194,-4.374632358,-2.259283115,-0.055084076,-3.421245597,-5.311431872,-3.395273831,-5.112684472,-5.775069291,0.0,-9.305642362,-4.511696179,0.003505358,-0.011300515,-2.153210652,-2.753612,-2.10578,-2.224142,0.00499563,-2.670532,-2.960458,-2.962181,-2.480618,-3.35389,-2.782686,-3.312527,-1.672069,0.000527824,-0.00442126,-2.179969,-0.87686511,-0.146916113,-1.568496698,0.820134893,78.2578963175172,1079.7171253733031,686.6051272571018,393.11199811620133,81.93675250793947,90.69728303200206
1/19/2023,3.683659434,2.702316557,1.90553341,0.013195769,1.815301085,2.749756326,2.415293029,1.744802834,1.349086475,8.701140455,2.725652482,1.930304064,0.017894487,0.003302076,3.707699409,-1.171696,-0.5086029,-0.8474121,0.00319908,-1.098357,-1.288397,-1.141468,-0.9564378,-1.118041,-0.8930441,-1.788866,-0.2752182,0.00419169,-0.00344807,-0.7047331,1.063771306,0.925131447,-0.76676719,-0.110438758,80.25191549168909,1119.5813577257977,773.200373350841,346.3809843749567,90.14642958290915,88.75806594947282
1/20/2023,7.247038085,3.374959681,7.268455261,-0.056806642,5.64580509,7.460304434,6.67665502,7.169689359,7.416721555,0.0,17.5928788,4.355725676,0.024100636,0.01560292,4.847509122,3.306262,2.512066,2.678984,-0.00359334,3.248768,3.541122,3.553878,3.040829,4.041387,3.13397,3.784893,1.856675,0.000344976,0.00450252,2.590613,1.212580721,0.223466318,1.874167355,0.286881167,85.83860126011247,1264.8736993313032,871.5350385469335,393.3386607843697,99.72647571119865,90.60321926734912
1/21/2023,1.210466514,-1.890715358,0.444722299,0.007501351,-1.913962015,-0.093303296,-1.985903667,-2.436896473,-3.598495271,0.0,-3.669221552,-1.764611319,-0.042495881,0.003790105,-2.402186823,-0.2299513,-0.1953406,-0.0729546,-0.0060964,-0.2360358,-0.4107571,-0.1386714,-0.3941603,-0.3854911,-0.0721089,0.1247025,-0.1284056,-0.00342008,0.000213471,-0.3398118,0.0,0.0,0.0,0.0,86.1076859829989,1372.3549602477942,971.6990228871057,400.65593736068854,92.061983481229,93.97829625844561
1/22/2023,2.030058616,1.256941818,-0.251479023,0.093588386,4.090263843,-0.708864488,0.077648041,-0.778290984,0.414803254,0.0,-1.617076019,-0.085897422,0.01359707,0.001704309,-0.637916325,-0.0140967,0.0115183,0.037815,0.00378629,0.000791047,-0.00467449,0.0389655,-0.0090942,-0.0289222,0.0223804,-0.0855476,0.058811,0.00133032,0.000326644,0.0183359,0.0,0.0,0.0,0.0,85.121768767567,1436.3608729217121,1064.6313928940272,371.729480027685,90.91953195864966,94.23599705035912
1/23/2023,-0.289861351,0.807707762,0.93754422,-0.065180182,0.340292181,5.81834946,-0.008043979,2.697456835,0.110293478,0.0,0.514574627,1.8377723,-0.011796738,-0.003003416,5.807590804,2.050664,1.547637,1.655439,-0.00441688,2.065094,2.186487,2.184176,1.854755,2.470327,2.027479,2.508564,1.125773,-0.000511539,0.00387351,1.59462,0.380538343,0.036328075,1.181131595,-0.066135997,85.7778097103848,1487.2116421343635,1149.1474427420944,338.0641993922691,94.31450082681398,92.43200542223092
1/24/2023,-4.411972429,-1.614165254,-1.30770792,-0.018003844,-5.396694718,-6.116964772,-4.499980858,-3.186031313,-4.025005471,-8.701140455,-6.628166721,-4.258242644,0.009996619,-0.007389742,-4.140624922,-0.7764781,-0.1884461,-0.3407248,-0.00301987,-0.4535024,-0.9563032,-0.5669973,-0.507253,-0.6227201,-0.3474428,-0.405249,-0.2799225,-0.000960952,0.001154,-0.5077162,-1.842408212,0.352243246,-0.071175636,0.834438475,80.45852671334265,1486.3345880814923,1216.5848718099742,269.7497162715181,89.13458116930161,91.45620465158845
1/25/2023,3.852761062,2.202784384,2.10431847,0.047899755,3.100917445,3.483321166,3.478969998,2.467089772,3.867525213,8.701140455,7.50142618,2.684393363,0.010400907,0.004493505,2.419789361,-0.1660946,0.1093801,-0.013156,0.00244197,-0.1341856,-0.1625249,-0.0281881,-0.0624734,0.035876,0.0193146,-0.2786539,0.2031902,0.00102862,-0.000705503,0.00162895,0.024961658,0.376761138,-0.018174157,-0.614169025,82.3616077150052,1507.1106829052333,1274.690034029026,232.42064887620722,89.44908056180898,90.96605418597488
1/26/2023,1.764953839,-0.797522678,-0.368714859,-0.004791327,-0.255539195,1.067548439,-0.535341392,-2.024765547,12.17828892,0.0,-0.902455986,-0.179648923,-0.010198243,-0.00929713,-1.833835565,2.214713,1.259696,1.581871,-0.00232739,1.952986,2.492415,2.186793,1.837519,2.372224,1.768981,2.477806,0.9692405,-0.00129799,0.00248098,1.564545,1.067273212,-0.625275314,1.094770803,-0.044010894,80.86270603615134,1499.4260289733465,1319.6372330178901,179.7887959554564,86.12736552683764,88.23700908598276
1/27/2023,2.319881266,1.06252753,0.199304647,-0.00350425,0.864576088,1.423145335,-0.309219685,1.424178464,3.154552547,0.0,0.234466989,2.954423269,0.006693645,0.010000339,0.653311363,0.0197464,0.133101,0.1278137,-0.00255357,0.2502263,-0.1174154,0.0650828,0.1068268,0.0668459,0.2740213,0.5529107,-0.0762135,-0.00148037,0.00324728,-0.00337886,-1.655401311,-0.025922182,0.249173402,0.109990937,81.06315297422125,1479.9834331480997,1351.7064730439322,128.27696010416753,83.13253012048193,86.23632540304287
1/28/2023,-1.71862628,-0.611617719,-0.206631431,-0.005101645,0.760392172,-2.61170192,-1.622536325,0.847453605,-1.219731318,0.0,-1.760983315,-0.773646941,0.010310794,0.001191869,-1.134586011,0.00636798,0.0500432,0.022574,-0.000704086,-0.000320062,0.0667265,0.0608492,0.0222719,0.0359193,0.0666566,0.0222187,0.1193585,-0.00015728,-0.000131153,0.0701963,0.0,0.0,0.0,0.0,80.12615012383273,1444.0844861480036,1370.1820756647464,73.9024104832572,78.27392283676933,82.51127282802965
1/29/2023,3.586526872,3.557859108,3.177133539,0.005900243,2.747036808,3.341925119,4.581724352,5.902673222,2.898255395,0.0,8.588014029,1.106518138,-0.01290952,-0.009499589,1.370017811,-0.019943,-0.0236088,-0.00650882,0.000559322,-0.0232485,-0.0270569,-0.0115362,-0.0228316,-0.0223278,-0.0396649,-0.0245234,-0.0261881,0.000114435,-0.000129442,-0.0307365,0.0,0.0,0.0,0.0,83.35902258585912,1458.8103989126212,1387.9077403143215,70.9026585982997,95.69836152009033,85.70160482578054
1/30/2023,-6.193776639,-3.288973671,-4.009691467,0.024491228,-2.12361842,-6.681804483,-4.907132818,-4.066439576,-8.007850173,0.0,-8.736071175,-2.454882079,0.01000115,-0.000595989,-4.744596814,-2.57183,-1.866574,-2.063836,0.00566907,-2.411779,-2.688564,-2.766405,-2.152061,-2.918609,-2.532931,-2.962552,-1.505208,-0.00045943,-0.00298091,-1.941146,-2.259264464,-0.295986256,-1.305356932,-0.286249493,68.31722030952287,1379.1819312548432,1386.162578502426,-6.980647247582738,68.03903306502292,80.67043914062754
1/31/2023,4.825172652,1.70876601,1.301228854,0.00680404,8.49272353,1.22413971,1.218131941,3.282795376,2.192245491,0.0,0.02599471,-0.043386447,-0.004291193,0.002395855,2.946102944,2.764215,2.210977,2.180296,-0.00297167,2.732216,3.073249,2.935884,2.650069,3.441568,2.757179,3.069624,1.661424,0.00342948,0.00404578,2.317419,1.237498977,0.342642612,1.453630442,0.768819255,70.17280067886782,1324.941163574189,1373.9182955167785,-48.977131942589494,76.89379683219124,80.21039713910152
2/1/2023,1.602987419,1.623175893,2.494573459,-0.024096251,-2.097393904,3.169450016,3.423612427,6.30294179,7.255838924,0.0,4.253546624,1.551706188,0.00919008,-0.001895224,1.829424831,0.9433816,0.931303,0.9506294,-0.0025144,1.279045,0.8538279,1.10697,1.127871,1.418651,1.175528,1.896397,0.4498199,-0.00450788,0.00566342,0.7566557,-3.168733665,-0.08814203,1.03980563,-1.100125284,73.445275169747,1313.9714810130026,1361.9289326160233,-47.95745160302067,93.93660529845073,79.62314506522165
2/2/2023,0.080527161,1.834318579,-1.067474988,0.04197997,-3.448356797,1.068153023,0.088209285,-1.761113453,-1.222795557,0.0,-2.95727396,0.894822115,-0.037498689,0.004195668,-1.006516537,2.426031,1.688397,1.882872,-0.00402743,2.366281,2.76722,2.553391,2.267197,2.844019,2.353801,3.182635,1.28737,-0.00130708,0.00568065,1.914647,-0.696051672,-0.598321272,1.459238463,-0.221478536,69.88655978295803,1270.3085041515296,1343.6048469231246,-73.29634277159494,78.5923071233702,83.14090308467075
